574758-B21,"HPE 600GB 6G SAS 15K rpm 3.5"" LFF Quick-release Dual Port Enterprise Hard Drive | Option Part #: 574758-B21"
574761-B21,"HPE 2TB 6G SAS 7.2K rpm 3.5"" LFF Quick-release Dual Port Midline Hard Drive | Option Part #: 574761-B21 | Spare Part #: 575057-001"
574765-001,Rack mounting hardware kit for DL380 G6
574806-B21,HPE I/O Riser x16 SL160/SL165/SL170 KIT | Option Part #: 574806-B21
574879-B21,"HPE 300GB 6G SAS 10K rpm 2.5"" SFF Quick-release Dual Port Enterprise Hard Drive | Option Part #: 574879-B21"
574893-B21,"HPE 160GB 3G SATA 7.2K rpm 2.5"" SFF Quick-release Midline Hard Drive | Option Part #: 574893-B21 | Spare Part #: 575053-001"
574953-B21,"HP 500GB 3G SATA 7.2K rpm 2.5"" SFF Quick-release Midline Hard Drive | Option Part #: 574953-B21 | Spare Part #: 575054-001"
575031-B21,HPE 650 mAh P-series Low Profile Battery | Option Part #: 575031-B21 | Spare Part #: 575139-001
575156-B21,HPE ProLiant z6000 Cable Management Kit | Option Part #: 575156-B21
575259-B21,AMD Opteron 8425HE 2.1GHz DL785 G6 4 Processor  - Complete Kit | Option Part #: 575259-B21
575260-B21,AMD Opteron 8431 2.4GHz DL785 G6 4 Processor  - Complete Kit | Option Part #: 575260-B21
575261-B21,AMD Opteron 8439SE 2.8GHz DL785 G6 4 Processor  - Complete Kit | Option Part #: 575261-B21
575489-B21,HPE 64GB SSD Drive option for Optical Drive Bay | Option Part #: 575489-B21
576216-B21,"Intel Xeon Processor L5530 (2.40 GHz, 8MB L3 cache, 60W, DDR3-1066, HT, Turbo 1/1/2/2) BL490c G6 Processor  - Complete Kit | Option Part #: 576216-B21"
576444-B21,HPE DL585 Video Power Cable | Option Part #: 576444-B21 | Spare Part #: 578390-001
577668-B21,"HPE DL180 G6 3PCI-E x8, Full Height Kit | Option Part #: 577668-B21 | Spare Part #: 534235-001"
578229-B21,HP Smart Array P411/512 FBWC 2-ports Ext PCIe x8 SAS Controller | Option Part #: 578229-B21
578230-B21,HP Smart Array P410/512 FBWC 2-ports Int PCIe x8 SAS Controller | Option Part #: 578230-B21 | Spare Part #: 462919-001
578322-B21,HP 1200W Common Slot High Efficiency Power Supply Kit | Option Part #: 578322-B21 | Spare Part #: 579229-001
578322-B21_refurb,HP 1200W Common Slot High Efficiency Power Supply Kit | Option Part #: 578322-B21 | Spare Part #: 579229-001
578388-B21,"Intel Xeon Processor L5530 (2.40 GHz, 8MB L3 Cache, 60W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 578388-B21"
579069-B21,1U Filler Panel Blank Mounting Bracket | Option Part #: 579069-B21
580151-B21,HPE NC551m Dual Port FlexFabric 10Gb Converged Network Adapter | Option Part #: 580151-B21 | Spare Part #: 580238-001
580387-B21,HPE 4GB SD Flash Media | Option Part #: 580387-B21
581031-B21,HP DL380 G6/G7 FAN KIT
581201-B21,HP NC550SFP Dual Port 10GbE Server Adapter | Option Part #: 581201-B21 | Spare Part #: 586444-001
581204-B21,HP NC550m 10GbE 2-port PCIe x8 Flex-10 Ethernet Adapter | Option Part #: 581204-B21 | Spare Part #: 586445-001
581284-B21,"HP 450GB 2.5"" SFF 6G Dual Port SAS 10K RPM Hot Plug Hard Drive | Option Part #: 581284-B21 | Spare Part #: 581310-001"
581284-B21_refurb,"HP 450GB 2.5"" SFF 6G Dual Port SAS 10K RPM Hot Plug Hard Drive | Option Part #: 581284-B21 | Spare Part #: 581310-001"
581286-B21,"HP 600GB 2.5"" SFF 6G Dual Port SAS 10K RPM Hot Plug Hard Drive | Option Part #: 581286-B21 | Spare Part #: 581311-001"
581286-B21_refurb,"HP 600GB 2.5"" SFF 6G Dual Port SAS 10K RPM Hot Plug Hard Drive | Option Part #: 581286-B21 | Spare Part #: 581311-001"
581783-B21,HPE DL385 x8/2x4 PCI-E riser kit | Option Part #: 581783-B21 | Spare Part #: 583982-001
581785-B21,HPE DL385 G7 PCI-X riser kit | Option Part #: 581785-B21 | Spare Part #: 583983-001
581869-B21,HP XEON CPU DL120 G6 KIT QC X3430 8M CACHE - 2.40GHZ
582653-B21,HPE z6000 BBWC HDWR KIT | Option Part #: 582653-B21
582657-B21,2 Drive SFF Drive Cage | Option Part #: 582657-B21
583106-B21,"AMD Opteron Processor Model 6168 (1.9GHz, 12M cache, 80W ACP) Two (2) Processor  - Complete Kit | Option Part #: 583106-B21"
583109-B21,"AMD Opteron Processor Model 6172 (2.1GHz, 12M cache, 80W ACP) Two (2) Processor  - Complete Kit | Option Part #: 583109-B21"
583133-B21,"Intel Xeon processor L5530 (2.40 GHz, 8MB L3 Cache, 60W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 583133-B21"
583210-B21,QLogic 4X QDR IB Dual Port Mezzanine HCA | Option Part #: 583210-B21 | Spare Part #: 583999-001
583211-B21,HPE 4X QDR PCI-e G2 QLogic InfiniBand Dual Port HCA | Option Part #: 583211-B21 | Spare Part #: 584000-001
583379-B21,"Intel Xeon Processor L5530 (2.40GHz, 8MB L3 Cache, 60 Watts, DDR3-1066, HT Turbo 1/1/2/2) | Option Part #: 583379-B21"
583381-B21,"Intel Xeon processor E5530 (2.40 GHz, 8MB L3 Cache, 80W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 583381-B21"
583383-B21,"Intel Xeon processor E5506 (2.13 GHz, 4MB L3 Cache, 80W, DDR3-800) | Option Part #: 583383-B21"
583437-B21,HP 500W NHP Power Supply Option Kit | Option Part #: 583437-B21 | Spare Part #: 506247-001
583918-001,DL380 G7 System Board
583997-B21,HPE P410 SAS 4HDD Cable Kit | Option Part #: 583997-B21
584518-B21,HPE BL2x220c SD Card Reader Kit | Option Part #: 584518-B21
585320-B21,"AMD Opteron Processor Model 6174 (2.2 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 585320-B21"
585322-B21,"AMD Opteron Processor Model 6176SE (2.3 GHz, 12MB Level 3 Cache, 105W) | Option Part #: 585322-B21"
585324-B21,"AMD Opteron Processor Model 6172 (2.1 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 585324-B21"
585326-B21,"AMD Opteron Processor Model 6136 (2.4 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 585326-B21"
585328-B21,"AMD Opteron Processor Model 6134 (2.3 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 585328-B21"
585330-B21,"AMD Opteron Processor Model 6128 (2.0 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 585330-B21"
585332-B21,"AMD Opteron Processor Model 6128HE (2.0 GHz, 12MB Level 3 Cache, 65W) | Option Part #: 585332-B21"
585980-B21,"HP 300GB 6G SAS 15K rpm 3.5"" LFF Quick-release Dual Port Enterprise Hard Drive | Option Part #: 585980-B21"
586585-B21,"HPE 60GB 3G SATA 2.5"" SFF Quick-release Midline Solid State Drive | Option Part #: 586585-B21 | Spare Part #: 586656-001"
586587-B21,"HPE 120GB 3G SATA 2.5"" SFF Quick-release Midline Solid State Drive | Option Part #: 586587-B21 | Spare Part #: 586657-001"
586601-B21,HPE SL170z G6 Intel Xeon L5530 (2.40GHz/4-core/8MB/60W) Processor  - Complete Kit | Option Part #: 586601-B21
586641-001,Xeon E5620 2.4Ghz QC - 12mb Cache CPU
587476-B21,"Intel Xeon Processor E5620 (2.40 GHz, 12MB L3 Cache, 80W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 587476-B21 | Spare Part #: 594887-001"
587478-B21,"Intel Xeon Processor E5630 (2.53 GHz, 12MB L3 Cache, 80W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 587478-B21"
587480-B21,"Intel Xeon Processor E5640 (2.66 GHz, 12MB L3 Cache, 80W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 587480-B21 | Spare Part #: 594885-001"
587482-B21,"Intel Xeon Processor X5650 (2.66 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) | Option Part #: 587482-B21 | Spare Part #: 594884-001"
587491-B21,"Intel Xeon Processor X5660 (2.80 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) | Option Part #: 587491-B21 | Spare Part #: 594883-001"
587493-B21,"Intel Xeon Processor X5670 (2.93 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) | Option Part #: 587493-B21 | Spare Part #: 594882-001"
587495-B21,"Intel Xeon Processor E5506 (2.13 GHz, 4MB L3 Cache, 80W, DDR3-800) | Option Part #: 587495-B21"
587498-B21,"Intel Xeon Processor X5680 (3.33 GHz, 12MB L3 Cache, 130W,DDR3-1333, HT, Turbo 1/1/1/1/2/2) | Option Part #: 587498-B21"
587500-B21,"Intel Xeon Processor E5503 (2.00 GHz, 4MB L3 Cache, 80W, DDR3-800) | Option Part #: 587500-B21"
587505-B21,"Intel Xeon Processor L5630 (2.13 GHz, 12MB L3 Cache, 40W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 587505-B21"
587507-B21,"Intel Xeon Processor L5640 (2.26 GHz, 12MB L3 Cache, 60W, DDR3-1333, HT, Turbo 2/2/3/3/4/4) | Option Part #: 587507-B21 | Spare Part #: 594890-001"
588062-B21,"Intel Xeon Processor X5670 (2.93 GHz,12MB L3 Cache, 95 Watts,DDR3-1333, HT Turbo 2/2/2/2/3/3) | Option Part #: 588062-B21"
588064-B21,"Intel Xeon Processor X5660 (2.80 GHz, 12MB L3 Cache, 95 Watts,DDR3-1333,HT Turbo 2/2/2/2/3/3) | Option Part #: 588064-B21"
588066-B21,"Intel Xeon Processor X5650 (2.66 GHz, 12MB L3 Cache, 95 Watts,DDR3-1333,HT Turbo 2/2/2/2/3/3) | Option Part #: 588066-B21"
588068-B21,"Intel Xeon Processor E5640 (2.53 GHz, 12MB L3 Cache, 80 Watts,DDR3-1066,HT Turbo 1/1/2/2) | Option Part #: 588068-B21 | Spare Part #: 594885-001"
588070-B21,"Intel Xeon Processor E5630 (2.53 GHz, 12MB L3 Cache, 80 Watts,DDR3-1066,HT Turbo 1/1/2/2) | Option Part #: 588070-B21 | Spare Part #: 594886-001"
588072-B21,"Intel Xeon Processor E5620 (2.40 GHz, 12MB L3 Cache, 80 Watts,DDR3-1066,HT Turbo 1/1/2/2) for DL360 G7 | Option Part #: 588072-B21"
588074-B21,"Intel Xeon Processor E5506 (2.13 GHz, 4MB L3 Cache, 80 Watts,DDR3-800) | Option Part #: 588074-B21 | Spare Part #: 506013-001"
588074-B21_refurb,"Intel Xeon Processor E5506 (2.13 GHz, 4MB L3 Cache, 80 Watts,DDR3-800) | Option Part #: 588074-B21 | Spare Part #: 506013-001"
588076-B21,"Intel Xeon Processor E5503 (2.00 GHz, 4MB L3 Cache, 80 Watts,DDR3-800) | Option Part #: 588076-B21"
588078-B21,"Intel Xeon Processor L5640 (2.26 GHz, 12MB L3 Cache, 60 Watts,DDR3-1066,HT Turbo 2/2/3/3/4/4) | Option Part #: 588078-B21"
588080-B21,"Intel Xeon Processor L5630 (2.13 GHz, 4MB L3 Cache, 40 Watts,DDR3-800) | Option Part #: 588080-B21"
588137-B21,DL580G7 PCI Express I/O Exp. Kit | Option Part #: 588137-B21 | Spare Part #: 591205-001
588139-B21,DL580G7 PCI-X / PCI Express I/O Exp. Kit | Option Part #: 588139-B21 | Spare Part #: 591204-001
588141-B21,HP DL580G7 Memory Board | Option Part #: 588141-B21 | Spare Part #: 591198-001
588143-B21,"Intel Xeon Processor Model X7560 (2.26GHz, 24MB cache, 130W) | Option Part #: 588143-B21 | Spare Part #: 594893-001"
588145-B21,"Intel Xeon Processor Model X7550 (2.00GHz, 18MB cache, 130W) | Option Part #: 588145-B21"
588150-B21,"Intel Xeon Processor Model E7540 (2.00GHz, 18MB cache, 105W) | Option Part #: 588150-B21"
588152-B21,"Intel Xeon Processor Model E7530 (1.86GHz, 12MB cache, 105W) | Option Part #: 588152-B21"
588154-B21,"Intel Xeon Processor Model L7555 (1.86GHz, 24MB cache, 95W) | Option Part #: 588154-B21"
588156-B21,"Intel Xeon Processor Model X7542 (2.67GHz, 18MB cache, 130W) | Option Part #: 588156-B21 | Spare Part #: 594895-001"
588189-B21,HPE SL160z G6 Intel Xeon X5560 (2.80GHz/4-core/8MB/95W) Processor  - Complete Kit | Option Part #: 588189-B21
588191-B21,HPE SL170z G6 Intel Xeon X5560 (2.80GHz/4-core/8MB/95W) Processor  - Complete Kit | Option Part #: 588191-B21
588193-B21,HPE SL2x170z G6 Intel Xeon X5560 (2.80GHz/4-core/8MB/95W) Processor  - Complete Kit | Option Part #: 588193-B21
589073-B21,HPE BL680c G7 Intel Xeon X7560 (2.26GHz/8-core/24MB/130W) Processor  - Complete Kit | Option Part #: 589073-B21
589075-B21,HPE BL680c G7 Intel Xeon E7530 (1.86GHz/6-core/12MB/105W) Processor  - Complete Kit | Option Part #: 589075-B21
589077-B21,HPE BL680c G7 Intel Xeon L7555 (1.86GHz/8-core/24MB/95W) Processor  - Complete Kit | Option Part #: 589077-B21
589082-B21,HPE BL620c G7 Intel Xeon X6550 (2.0GHz/8-core/18MB/130W) Processor  - Complete Kit | Option Part #: 589082-B21
589084-B21,HPE BL620c G7 Intel Xeon E6540 (2.00GHz/2-core/18MB/105W) Processor  - Complete Kit | Option Part #: 589084-B21
589086-B21,HPE BL620c G7 Intel Xeon E6510 (1.73GHz/4-core/12MB/105W) Processor  - Complete Kit | Option Part #: 589086-B21
589088-B21,HPE BL680c G7 Intel Xeon X7550 (2.0GHz/8-core/18MB/130W) Processor  - Complete Kit | Option Part #: 589088-B21
589090-B21,HPE BL680c G7 Intel Xeon E7540 (2.0GHz/6-core/12MB/105W) Processor  - Complete Kit | Option Part #: 589090-B21
589234-B21,HPE 2x170 P212 SAS 2 Hard Drive Power Cable Kit | Option Part #: 589234-B21 | Spare Part #: 590505-001
590647-B21,Brocade 804 8Gb FC HBA | Option Part #: 590647-B21 | Spare Part #: 592045-001
590698-B21,"HP 600GB 2.5"" SFF 6G Dual Port SAS (Serial Attached SCSI) 10K RPM NHP Hard Drive | Option Part #: 590698-B21"
591475-B21,"HPE CA ASSY 38"" 4 SATA to MINI-SAS Kit | Option Part #: 591475-B21 | Spare Part #: 580751-001"
591734-B21,HP 8484 to Mini SAS 33in Cable Assy | Option Part #: 591734-B21
591892-B21,HPE SL160z G6 Intel Xeon X5680 (3.33GHz/6-core/12MB/130W) Processor  - Complete Kit | Option Part #: 591892-B21
591896-B21,HPE SL160z G6 Intel Xeon X5670 (2.93GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 591896-B21
591898-B21,HPE SL160z G6 Intel Xeon X5660 (2.80GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 591898-B21
591900-B21,HPE SL160z G6 Intel Xeon X5650 (2.66GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 591900-B21
591904-B21,HPE SL160z G6 Intel Xeon E5620 (2.40GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 591904-B21
591906-B21,HPE SL160z G6 Intel Xeon E5640 (2.66GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 591906-B21
591912-B21,HPE SL160z G6 Intel Xeon L5640 (2.26GHz/6-core/12MB/60W) Processor  - Complete Kit | Option Part #: 591912-B21
591923-B21,HPE SL160z G6 Intel Xeon L5630 (2.13GHz/4-core/12MB/40W) Processor  - Complete Kit | Option Part #: 591923-B21
592019-B21,HPE SL170z G6 Intel Xeon X5680 (3.33GHz/6-core/12MB/130W) Processor  - Complete Kit | Option Part #: 592019-B21
592033-B21,HPE SL170z G6 Intel Xeon X5670 (2.93GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 592033-B21
592035-B21,HPE SL170z G6 Intel Xeon X5660 (2.80GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 592035-B21
592037-B21,HPE SL170z G6 Intel Xeon X5650 (2.66GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 592037-B21
592040-B21,HPE SL170z G6 Intel Xeon E5630 (2.53GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 592040-B21
592042-B21,HPE SL170z G6 Intel Xeon E5620 (2.40GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 592042-B21
592044-B21,HPE SL170z G6 Intel Xeon E5640 (2.66GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 592044-B21
592047-B21,HPE SL170z G6 Intel Xeon E5506 (2.13GHz/4-core/4MB/80W) Processor  - Complete Kit | Option Part #: 592047-B21
592049-B21,HPE SL170z G6 Intel Xeon E5503 (2.0GHz/2-core/4MB/80W) Processor  - Complete Kit | Option Part #: 592049-B21
592051-B21,HPE SL170z G6 Intel Xeon L5640 (2.26GHz/6-core/12MB/60W) Processor  - Complete Kit | Option Part #: 592051-B21
592052-B21,"AMD Opteron Processor Model 6176SE (2.3 GHz, 12MB Level 3 Cache, W) | Option Part #: 592052-B21"
592054-B21,"AMD Opteron Processor Model 6174 (2.2 GHz, 12MB Level 3 Cache, 80 W) | Option Part #: 592054-B21"
592056-B21,"AMD Opteron Processor Model 6172 (2.1 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 592056-B21"
592059-B21,HPE SL170z G6 Intel Xeon L5630 (2.13GHz/4-core/12MB/40W) Processor  - Complete Kit | Option Part #: 592059-B21
592062-B21,"AMD Opteron Processor Model 6168 (1.9 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 592062-B21"
592064-B21,"AMD Opteron Processor Model 6136 (2.4 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 592064-B21"
592066-B21,"AMD Opteron Processor Model 6134 (2.3 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 592066-B21"
592069-B21,"AMD Opteron Processor Model 6128 (2.0 GHz, 12MB Level 3 Cache, 80W) | Option Part #: 592069-B21"
592071-B21,"AMD Opteron Processor Model 6164HE (1.7 GHz, 12MB Level 3 Cache, 65W) | Option Part #: 592071-B21"
592168-B21,HPE SL2x170z G6 Intel Xeon X5680 (3.33GHz/6-core/12MB/130W) Processor  - Complete Kit | Option Part #: 592168-B21
592172-B21,HPE SL2x170z G6 Intel Xeon X5670 (2.93GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 592172-B21
592174-B21,HPE SL2x170z G6 Intel Xeon X5660 (2.80GHz/6-core/12MB/95W) Processor  - Complete Kit | Option Part #: 592174-B21
592176-L21,HPE SL2x170z G6 Intel Xeon X5650 (2.66GHz/6-core/12MB/95W) FIO Processor  - Complete Kit | Option Part #: 592176-L21
592267-001,HP DC PWR SUPPLY 595W FOR MSA2324fc
592306-B21,HPE SL2x170z G6 Intel Xeon E5620 (2.40GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 592306-B21
592308-B21,HPE SL2x170z G6 Intel Xeon E5640 (2.66GHz/4-core/12MB/80W) Processor  - Complete Kit | Option Part #: 592308-B21
592325-B21,HPE SL2x170z G6 Intel Xeon L5640 (2.26GHz/6-core/12MB/60W) Processor  - Complete Kit | Option Part #: 592325-B21
592327-B21,HPE SL2x170z G6 Intel Xeon L5630 (2.13GHz/4-core/12MB/40W) Processor  - Complete Kit | Option Part #: 592327-B21
592519-B21,HPE 4X QDR IB CX2 Dual Port Mezz HCA | Option Part #: 592519-B21 | Spare Part #: 593411-001
592520-B21,HPE IB 4X QDR CX-2 PCI-e G2 Dual Port HCA | Option Part #: 592520-B21 | Spare Part #: 593412-001
592521-B21,HPE IB 4X DDR CX-2 PCI-e G2 Dual Port HCA | Option Part #: 592521-B21 | Spare Part #: 593413-001
592710-B21,HPE SD Card Reader Module OPT KIT | Option Part #: 592710-B21
592774-B21,HPE SL Universal Switch Rail Kit | Option Part #: 592774-B21 | Spare Part #: 370682-001
593114-B21,HPE DL165G7 Redundant Fan OPT KIT | Option Part #: 593114-B21 | Spare Part #: 519711-001
593188-B21,HP 460W Common Slot Platinum Power Supply Kit | Option Part #: 593188-B21 | Spare Part #: 599381-001
593339-B21,HP 4GB (1x4GB) Single Rank x4 PC3-10600 (DDR3-1333) Registered CAS-9 Memory | Option Part #: 593339-B21 | Assembly Part #: 591750-071 | Spare Part #: 595424-001
593675-B21,"AMD Opteron processor Model 6172 (2.1 GHz, 12 MB L3 Cache, 80W ACP) Two Processor  - Complete Kit | Option Part #: 593675-B21"
593717-B21,HP NC523SFP 10Gb 2-port Server Adapter  | Option Part #: 593717-B21 | Spare Part #: 593742-001
593717-B21_refurb,HP NC523SFP 10Gb 2-port Server Adapter  | Option Part #: 593717-B21 | Spare Part #: 593742-001
593722-B21,HP NC365T 4-port Ethernet Server Adapter | Option Part #: 593722-B21 | Spare Part #: 593743-001
593722-B21_refurb,HP NC365T 4-port Ethernet Server Adapter | Option Part #: 593722-B21 | Spare Part #: 593743-001
593831-B21,HP 750W Common Slot Platinum Power Supply Kit | Option Part #: 593831-B21 | Spare Part #: 599383-001
593907-B21,HPE 2GB (1x2GB) Dual Rank x8 PC3-10600 (DDR3-1333) Registered CAS-9 Memory | Option Part #: 593907-B21 | Spare Part #: 595094-001 | Assembly Part #: 500202-161
593911-B21,HPE 4GB (1x4GB) Single Rank x4 PC3-10600 (DDR3-1333) Registered CAS-9 Memory | Option Part #: 593911-B21 | Spare Part #: 595096-001
593913-B21,HP 8GB (1x8GB) Dual Rank x4 PC3-10600 (DDR3-1333) Registered CAS-9 Memory | Option Part #: 593913-B21 | Assembly Part #: 500205-171 | Spare Part #: 595097-001
593915-B21,HP 16GB (1x16GB) Quad Rank x4 PC3-8500 (DDR3-1066) Registered CAS-7 Memory | Option Part #: 593915-B21 | Assembly Part #: 500207-171 | Spare Part #: 595098-001
593921-B21,HPE 2GB (1x2GB) Dual Rank x8 PC3-10600 (DDR3-1333) Unbuffered CAS-9 Memory | Option Part #: 593921-B21 | Spare Part #: 595101-001
593923-B21,HPE 4GB (1x4GB) Dual Rank x8 PC3-10600 (DDR3-1333) Unbuffered CAS-9 Memory | Option Part #: 593923-B21 | Spare Part #: 595102-001
595245-B21,"Intel Xeon Processor Model E7520 (1.86GHz, 18MB cache, 95W) | Option Part #: 595245-B21"
595608-B21,"AMD Opteron Processor Model 6128HE (2.0 GHz, 12MB Level 3 Cache, 65W) | Option Part #: 595608-B21"
595610-B21,"AMD Opteron Processor Model 6124HE (1.8 GHz, 12MB Level 3 Cache, 65W) | Option Part #: 595610-B21"
595726-B21,"Intel Xeon Processor X5670 (2.93 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) | Option Part #: 595726-B21"
595727-B21,"Intel Xeon Processor X5650 (2.66 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) | Option Part #: 595727-B21"
595729-B21,"Intel Xeon Processor E5640 (2.66 GHz, 12MB L3 Cache, 80W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 595729-B21"
595826-B21,"Intel Xeon Processor X5670 (2.93 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) CPU  - Complete Kit | Option Part #: 595826-B21"
595827-B21,"Intel  Xeon Processor X5650 (2.66 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) CPU  - Complete Kit | Option Part #: 595827-B21"
596199-B21,"Low Power AMD Opteron processor Model 6164 HE (1.7 GHz, 12 MB L3 Cache, 65W ACP) Two CPU  - Complete Kit | Option Part #: 596199-B21"
596201-B21,"Low Power AMD Opteron processor Model 6128 HE (2.0 GHz, 12 MB L3 Cache, 65W ACP) Two CPU  - Complete Kit | Option Part #: 596201-B21"
596207-B21,HPE BL465c G7 AMD Opteron™ 6164HE (1.7 GHz/12-core/12MB/65W) Processor  - Complete Kit | Option Part #: 596207-B21
597868-B21,"Intel Xeon Processor Model E7520 (1.86GHz, 18MB cache, 95W) 4P  - Complete Kit | Option Part #: 597868-B21"
597869-B21,"Intel Xeon Processor Model E6540 (2.0GHz,18MB cache, 105W) 4P  - Complete Kit | Option Part #: 597869-B21"
597870-B21,"Intel Xeon Processor Model X6550 (2.0GHz, 18MB cache, 130W) 4P  - Complete Kit | Option Part #: 597870-B21"
597871-B21,"Intel Xeon Processor Model X7560 ( 2.26GHz, 24MB cache, 130W) 4P  - Complete Kit | Option Part #: 597871-B21"
599108-B21,HPE s6500 POD Rail KIT | Option Part #: 599108-B21
599109-B21,HPE s6500 4U Rail KIT | Option Part #: 599109-B21 | Spare Part #: 600663-001
599381-001,Power Supply 460W 94% hot-plug
600278-B21,HPE 160GB Single Level Cell PCIe ioDrive for ProLiant Servers | Option Part #: 600278-B21 | Spare Part #: 600474-001
600279-B21,HPE 320GB Multi Level Cell PCIe ioDrive for ProLiant Servers | Option Part #: 600279-B21 | Spare Part #: 600475-001
600281-B21,HP 320GB Single Level Cell PCIe ioDrive Duo for ProLiant Servers | Option #: 600281-B21 | Spare #: 600477-001
600282-B21,HPE 640GB Multi Level Cell PCIe ioDrive Duo for ProLiant Servers | Option Part #: 600282-B21 | Spare Part #: 600478-001
601110-B21,"AMD Opteron Processor Model 6128HE (2.0 GHz, 12MB Level 3 Cache, 65W)  - Complete Kit | Option Part #: 601110-B21"
601111-B21,"AMD Opteron Processor Model 6128 (2.0 GHz, 12MB Level 3 Cache, 80W)  - Complete Kit | Option Part #: 601111-B21"
601112-B21,"AMD Opteron Processor Model 6136 (2.4 GHz, 12MB Level 3 Cache, 80W)  - Complete Kit | Option Part #: 601112-B21"
601113-B21,"AMD Opteron Processor Model 6172 (2.1 GHz, 12MB Level 3 Cache, 80W)  - Complete Kit | Option Part #: 601113-B21"
601115-B21,"AMD Opteron Processor Model 6134 (2.3 GHz, 12MB Level 3 Cache, 80W)  - Complete Kit | Option Part #: 601115-B21"
601116-B21,"AMD Opteron Processor Model 6164HE (1.7 GHz, 12MB Level 3 Cache, 65W)  - Complete Kit | Option Part #: 601116-B21"
601118-B21,"AMD Opteron Processor Model 6174 (2.2 GHz, 12MB Level 3 Cache, 80W)  - Complete Kit | Option Part #: 601118-B21"
601246-B21,HP ML350 G6 Intel® Xeon® E5620 (2.40GHz/4-core/12MB/80W) Processor Kit | Option Part #: 601246-B21
601351-B21,"AMD Opteron Processor Model 6176SE (2.3GHz, 12M cache, 105W ACP) Two (2) Processor  - Complete Kit | Option Part #: 601351-B21"
601353-B21,"AMD Opteron Processor Model 6174 (2.2GHz, 12M cache, 80W ACP) Two (2) Processor  - Complete Kit | Option Part #: 601353-B21"
601355-B21,"AMD Opteron Processor Model 6136 (2.4GHz, 12M cache, 115W TDP) Two (2) Processor  - Complete Kit | Option Part #: 601355-B21"
601357-B21,"AMD Opteron Processor Model 6164HE (1.7GHz, 12M cache, 65W ACP) Two (2) Processor  - Complete Kit | Option Part #: 601357-B21"
601459-B21,"Intel Xeon Processor E5630 (2.53 GHz, 12MB L3 Cache, 80W, DDR3-1066, HT, Turbo 1/1/2/2) | Option Part #: 601459-B21"
601946-B21,HP s6500 4U 3rd Party Rail KIT | Option Part #: 601946-B21
601948-B21,HPE s6500 Half Width Service Tray Kit | Option Part #: 601948-B21
602509-001,Hard Drive Disk (HDD) power cable - 59cm (1.93ft) long
603254-B21,"HPE BL460c G7 X5660 (2.80 GHz, 12MB L3 Cache, 95W, DDR3-1333, HT, Turbo 2/2/2/2/3/3) Kit | Option Part #: 603254-B21"
603574-B21,"HP BL460c G7 L5630 (2.13 GHz, 12MB L3 Cache, 40W, DDR3-1066, HT, Turbo 1/1/2/2) Kit | Option Part #: 603574-B21 | Spare Part #: 594891-001"
